Gene.symbol	Gene.ID	adj.P.Val	logFC
1060P11.3///KIR2DS2///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1	100506173///100132285///115653///57292///3813///3812///3811///3810///3809///3808///3806///3804///3803///3802///3813///3812///3811///3810///3808///3802	6.89868003510091e-14	-1.89149665098427
TCAF2P1///TCAF2	653691///285966	7.10835276578741e-14	-2.5643429047061
TMEM164	84187	8.2274733908881e-14	1.8799448245274
RAB32	10981	8.56075098846419e-14	3.49182018622314
AES	166	8.86738114660937e-14	-1.5565950364834
MGAT4A	11320	8.95621172829057e-14	-3.98118751593251
PLA2G4A	5321	9.19888940183782e-14	3.75477252790287
CD33	945	9.72270373538491e-14	3.87980628615976
GAB2	9846	9.72946195903813e-14	3.433737018263
FGFBP2	83888	9.93281118984196e-14	-3.17290901163323
PTAFR	5724	1.00560188634425e-13	1.18829777853926
KIAA1551	55196	1.01800033280445e-13	-2.32670593694804
ARSB	411	1.05669933092744e-13	1.94731114773179
S100A8	6279	1.09835125762163e-13	4.74955876394682
TMEM256-PLSCR3///PLSCR3	100529211///57048	1.09839547281098e-13	-2.00121300739051
PITPNC1	26207	1.10694333625142e-13	-3.50963650296906
LOC81691	81691	1.19415767448283e-13	2.58495105826648
ITPKB	3707	1.25053311387684e-13	-2.10227836040308
ST8SIA1	6489	1.33823767303137e-13	-1.37373426003547
DNMT3B	1789	1.38145965068691e-13	2.12106512520781
CEP120	153241	1.38865219514998e-13	-1.36389223533788
CIT	11113	1.44127184710953e-13	2.23359056865176
MIR223	407008	1.44127184710953e-13	3.65886530370486
TEC	7006	1.59582980974958e-13	3.37493734090982
GPR84	53831	1.60298074413877e-13	2.09563644085142
SLC25A45	283130	1.633101642028e-13	-1.60065381025448
HHEX	3087	1.65075464229598e-13	4.33664129262665
KLRC3	3823	1.70072980205913e-13	-2.58003306028057
ZBTB24	9841	1.7012997219982e-13	-1.51871983415103
CCL3L3///CCL3L1///CCL3	414062///6349///6348	1.77273874416645e-13	2.49037328769924
SFMBT1	51460	1.85059345067077e-13	-2.32401117550256
MPL	4352	1.87121287469329e-13	1.60419081393499
WDR41	55255	1.9041088056901e-13	2.50420296006764
BMP1	649	1.97031437595617e-13	1.37990403641974
TLR8	51311	2.05720048936382e-13	2.16060518381173
TTYH3	80727	2.05909236534732e-13	1.86275449817684
ZSWIM5	57643	2.10639055848641e-13	-1.41542162465416
		2.17086127456656e-13	2.2031660877838
MAFB	9935	2.20091892899113e-13	2.6629197350389
DUSP6	1848	2.20116736671627e-13	4.58626121039391
CLUHP3	100132341	2.2775521374914e-13	-2.25296753753175
IL1B	3553	2.2775521374914e-13	5.27781658534292
FAM153C///FAM153A///FAM153B	653316///285596///202134	2.29463095369908e-13	-2.09839549088047
TRIB2	28951	2.29463095369908e-13	-4.05035597464581
SLC45A3///SLC45A3	85414///85414	2.48319290572473e-13	1.97131414701777
		2.5216813662969e-13	-1.59728195500877
S100A9	6280	2.52577861655381e-13	2.77665454146796
GSDMB	55876	2.62717521844997e-13	-2.18650703250859
CLEC12A	160364	2.68944200473404e-13	4.67960684037566
KIAA0355	9710	2.78056190541606e-13	-1.79656599324916
SMIM3	85027	2.86237436147698e-13	2.5443868002217
IL1RN	3557	2.95960459664935e-13	2.28249871836261
AZIN2	113451	3.05566006579596e-13	-1.23998282468633
GRK3	157	3.05595488409431e-13	2.8093729385427
ATF3	467	3.06684967978296e-13	2.83901640142854
TM7SF3	51768	3.1391954565761e-13	1.50772385603674
TCEA3	6920	3.15442248868879e-13	-2.89332467114187
CLDND1	56650	3.16490635104671e-13	-1.40859584073799
RCOR1	23186	3.29986376820086e-13	1.16321562404502
CASK	8573	3.41057508724302e-13	-2.6103501695702
TMEM63A	9725	3.42297038876396e-13	-2.08643451210961
DUSP3	1845	3.42297038876396e-13	2.38381107394951
MCM10	55388	3.62050806418998e-13	2.46647151958108
BCL9L	283149	3.65647245575881e-13	-1.80913523136415
CLEC2D	29121	3.86855561856673e-13	-3.46448073202418
HIVEP2	3097	3.86855561856673e-13	-3.4943791514576
LAMP2	3920	3.93500578985191e-13	2.00123691238895
ANPEP	290	4.06580729461973e-13	3.78904849788205
RELT	84957	4.08743417812018e-13	1.27767885003249
PP7080///PP7080	25845///25845	4.2957441959899e-13	-1.44724435292124
CARD11	84433	4.41054213392877e-13	-3.13635247332325
LINC00476	100128782	4.44019800084668e-13	-1.4886901801098
INPP4A	3631	4.67157257688994e-13	-1.81985400689309
SOGA1	140710	4.68269684984251e-13	1.30297411587747
LTBR	4055	4.80495026533672e-13	2.44775437570691
LLGL2	3993	4.82615945522635e-13	-1.17649536818696
TRIM52	84851	4.94376049255677e-13	-1.25832969898957
MYOF	26509	5.22133907933855e-13	3.10767793413386
NRG4	145957	5.36061389753821e-13	3.44524184051487
ZNF75D	7626	5.42545695800849e-13	-1.21160889596902
ITK	3702	5.45190225113065e-13	-5.76326503229954
TLR2	7097	5.53262692412863e-13	3.63195171777882
MROH7-TTC4///MROH7	100527960///374977	5.60715929212284e-13	1.13444279132086
PYGO2	90780	5.84153113760295e-13	-1.16964093396235
OTULIN	90268	5.84314924829097e-13	-1.04071889885652
PLEKHA1	59338	6.02331930025589e-13	-4.07123447976587
VCAN	1462	6.06116667847411e-13	4.87794310616121
TMEM50B	757	6.14167027041962e-13	-1.42885398585523
OPTN	10133	6.29418517440253e-13	-2.39663752527665
TXK	7294	6.37503209294078e-13	-3.34487424530716
FCER1A	2205	6.47827437843774e-13	2.32583751432171
PLXDC2	84898	6.80355218702165e-13	3.8820856660465
CCR6	1235	6.9290613974461e-13	-2.02607895003827
ST3GAL6	10402	6.9493286073305e-13	3.36039074206146
STK38	11329	6.96104190991928e-13	-2.25643016292542
PDGFC	56034	7.18625568763421e-13	3.13134796869216
CD28	940	7.19425410861938e-13	-4.60075269604681
CREBL2	1389	7.20950212953559e-13	-1.496699895209
PSIP1	11168	7.59447153966454e-13	-1.74491375580087
ANKRD31	256006	7.60093319536266e-13	-1.2382021586871
IFT122	55764	8.31009422172218e-13	1.47763312128302
PLXNB2	23654	8.31654354120666e-13	3.56961281925694
FGF7P3///FGF7P6///FGF7	654466///387628///2252	8.32630016309219e-13	-1.38038342035115
CORO1C	23603	8.40034035510698e-13	3.63498124964855
KLRC4-KLRK1///KLRC4	100528032///8302	8.54960637730066e-13	-3.52044650672816
CCM2	83605	8.68668621025396e-13	-1.36435318711605
EPDR1	54749	9.17668054013389e-13	2.36959791167439
METTL4	64863	9.39840449827777e-13	-1.49635145478472
MORC4///MORC4	79710///79710	9.56491582503564e-13	-3.05735006815649
CAPN7	23473	9.56491582503564e-13	-1.25389606612996
LOC100129395	100129395	9.63980769009316e-13	-1.47941706346532
RSBN1	54665	9.69552677475939e-13	-1.24551599344534
		9.70760963315263e-13	-0.663642617636206
LATS2	26524	1.0120435989697e-12	2.42294818223805
C2orf15	150590	1.0179220553558e-12	-1.34258123194073
ALDH2	217	1.02126711116122e-12	2.58051782696995
ASTE1	28990	1.0370752566943e-12	-1.40139940426122
RASA3	22821	1.04324105177188e-12	-2.50911476689975
FCGR1CP///FCGR1B///FCGR1A	100132417///2210///2209	1.0491401738765e-12	3.58135145796818
LYSMD4	145748	1.06647040715268e-12	-1.27441478712537
TNS3	64759	1.08655459548921e-12	3.42108181965499
CD180	4064	1.10444765795135e-12	4.47473150478423
BTK	695	1.10814684834589e-12	5.48027091498788
DOCK5	80005	1.15599514040672e-12	4.10689192432025
		1.23204374155745e-12	-1.77943438965724
PARK2	5071	1.23480460033338e-12	-1.36655088906276
ZNF185	7739	1.25711380835388e-12	2.20701491169775
LIPT2	387787	1.3112809090404e-12	-1.12365716435974
GAPT	202309	1.3142768766916e-12	5.19727957311679
ADGRE2	30817	1.31609571534727e-12	4.38161451119749
F5	2153	1.33269858470718e-12	-1.63597870324347
MECP2	4204	1.37187819714075e-12	-1.30691501774935
GON4L	54856	1.37630967330336e-12	-0.960480398946837
ATP6V0E2	155066	1.4046951369519e-12	-1.41763318783002
KIF23	9493	1.41378984059991e-12	3.01629487117475
CDC37L1	55664	1.41719364516577e-12	-1.43030117098936
MPDU1	9526	1.46074932772641e-12	1.36824794763587
CARNS1	57571	1.46074932772641e-12	-1.00969326144301
P2RY10	27334	1.46551589157536e-12	-4.51164481312568
SORT1	6272	1.51051662100844e-12	4.07966619819464
BTN3A2	11118	1.51821990546404e-12	-2.36366066095519
ARHGAP11A	9824	1.52468412218646e-12	2.97130831431257
BRCA1	672	1.56651474984534e-12	2.17058833793973
STON2	85439	1.61821075580496e-12	3.05293076269461
ZNF276	92822	1.6352786018869e-12	-1.07692544274262
ZNF208	7757	1.65525614515776e-12	-2.05704415623022
CLIC1	1192	1.73075519742376e-12	1.81554937079277
CD86	942	1.76877179006173e-12	3.10957344160086
SEPP1	6414	1.77454033659442e-12	3.30194013886766
NPRL2	10641	1.86597993603007e-12	-1.18055635669569
CC2D1B	200014	1.93343833640699e-12	-0.924951441214415
SMOX	54498	1.96277745148375e-12	2.19979104146214
LTA	4049	1.98584258443587e-12	-2.24166301093634
SLC7A7	9056	1.99712885031893e-12	2.89839151823482
PLK4	10733	2.02614426119631e-12	2.05220975549436
LOC102724238///LOC100126582///FGF7P3///LOC403323///FGF7P6///FGF7	102724238///100126582///654466///403323///387628///2252	2.05467846887998e-12	-1.86066713683272
F13A1	2162	2.08811140599204e-12	5.58467718075756
STK4	6789	2.10356185983963e-12	-1.16718674462278
APLP2	334	2.11168565708256e-12	2.75933016149037
SLC16A10	117247	2.11241503166277e-12	-3.06974609451332
DAPK1	1612	2.11357970887025e-12	4.63937609379408
ZNF235	9310	2.13004867228147e-12	-1.17262032896827
FBLN7	129804	2.19304645353838e-12	-1.49670367422281
MAGEE1	57692	2.24764062652091e-12	-1.40433273655304
UBASH3A	53347	2.31448839729028e-12	-3.85967333386971
FAM172BP	131909	2.33136375875964e-12	-1.47410066995393
ZNF385A	25946	2.3386543877567e-12	1.80365228409046
ADGRG3	222487	2.414945311479e-12	1.76254245457391
		2.53314967172581e-12	-1.98452015250312
TTC7B	145567	2.64208912672615e-12	2.65896557172395
LEF1	51176	2.70429284525077e-12	-5.85268546409087
FITM2	128486	2.70429284525077e-12	-1.10254813034027
KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1	100132285///553128///115653///57292///3813///3812///3811///3810///3809///3808///3806///3804///3803///3802///3813///3812///3811///3810///3808///3802	2.70826854902951e-12	-2.02728857009747
NAMPT	10135	2.78434786600863e-12	2.36551567625952
RARRES3///RARRES3	5920///5920	2.80864736043417e-12	-2.68799020422537
GLTSCR1L	23506	2.89961010485814e-12	-1.43042025286544
AMIGO2	347902	3.03266597646347e-12	-2.25689398814682
SIDT1	54847	3.17337880017822e-12	-3.63961031116606
RNF24	11237	3.17932196690139e-12	1.50360373462977
KIF11	3832	3.35881898744753e-12	2.39482183738487
EXO1	9156	3.40288627673292e-12	2.69703718156927
FGD4	121512	3.43371558816129e-12	2.27182338928738
LINC00612	253128	3.43371558816129e-12	-1.11892543597108
		3.4581938490537e-12	-2.15674443756337
GIMAP8	155038	3.59046247953248e-12	-2.35355456043483
TBX21	30009	3.60517459044714e-12	-1.49536020651434
KLRF1	51348	3.71616935878626e-12	-2.68033340962903
NFIX	4784	3.75984557826567e-12	1.9353871335308
RGS18	64407	3.91261613116287e-12	3.29123243151106
TNRC18	84629	3.99959334649861e-12	1.50054850650173
TUBA1B	10376	4.04174622017323e-12	1.19541247950129
TPRG1	285386	4.04174622017323e-12	-1.12570161898812
CD5	921	4.09976027438492e-12	-4.33815924305414
SFXN5	94097	4.09976027438492e-12	1.22079653504049
TNRC18	84629	4.15674490216795e-12	1.55340973250246
DGKG	1608	4.23929106867643e-12	2.13553334609998
NRROS	375387	4.27728220031142e-12	2.01351764178678
		4.36821046988575e-12	1.67569448816097
PRF1	5551	4.37124026327243e-12	-3.22376340274104
CKS2	1164	4.38888097784593e-12	2.22260588989166
PPP1R13B	23368	4.41310118177344e-12	-2.5647454448154
IFI30	10437	4.49575537244018e-12	3.63158153402519
DKK3	27122	4.51312323204017e-12	-1.19459187491638
LHFPL2	10184	4.57697520469461e-12	2.85455733175657
SNORA54	677833	4.63627763223709e-12	-2.31395987985202
NDST1	3340	4.63627763223709e-12	2.65432324307439
NCR1	9437	4.65688205946656e-12	-1.32228106121343
CCL3	6348	4.90058334586127e-12	2.52423759830379
PPP1R2	5504	4.90058334586127e-12	-1.43885299757789
PLB1	151056	5.0822510841638e-12	1.38648593523818
KNL1	57082	5.24726948163019e-12	2.4831335437269
FOXP3	50943	5.60310509790227e-12	-1.23860869569758
EXOC8	149371	5.64463186328477e-12	-1.03539724215629
APOL6	80830	5.66564222951781e-12	-1.68659449008552
C3orf80	401097	5.74825042846814e-12	2.1524015690167
SLC11A1	6556	6.16335597127218e-12	1.97801589200153
C1orf186	440712	6.1934516998267e-12	3.22359952379767
CAPN11	11131	6.23724326030348e-12	1.34994618542382
NSMCE3	56160	6.38683292767299e-12	-0.949826832206661
TYROBP	7305	6.41847235772416e-12	3.09086287959356
GPX1	2876	6.44177121894979e-12	2.92398796698316
IDH1	3417	6.48341613810637e-12	2.58761087105498
CDT1	81620	6.50110953057532e-12	1.87150868998713
CYP7B1	9420	6.608247963178e-12	1.69189263654632
MARCH1	55016	6.73846265687398e-12	2.42263579696915
		7.17765118977712e-12	1.91904800694242
KLF12	11278	7.23173671080756e-12	-3.93316579841478
AFMID	125061	7.4204165752041e-12	1.6363576996412
TTC13	79573	7.42170896881447e-12	-1.63273267045989
LOXL3	84695	7.52197664340491e-12	1.56328897530554
CEP126	57562	7.64854040215944e-12	-1.5469835664398
TIMP2	7077	7.76408670898775e-12	3.41036548058076
CCZ1B///CCZ1	221960///51622	7.7980735582799e-12	-1.80546673681034
CES4A	283848	8.14442251872946e-12	-1.38702125255071
MGP	4256	8.14442251872946e-12	-0.981428514546943
ANKH	56172	8.27030360499214e-12	-2.60245729283959
GPR55	9290	8.89786890923384e-12	-1.08974280507961
FBXO33	254170	8.90168384437112e-12	-1.3956204287273
RCN1	5954	9.25310834882708e-12	1.83420731997715
POU6F1	5463	9.30141690481613e-12	-1.07030534911534
CDCA7	83879	9.33568474635444e-12	2.04127786177275
SLC22A16	85413	9.6864556213646e-12	2.93168064456579
XPO6	23214	9.71132214572477e-12	-0.92218667676886
ZNF804A	91752	9.86489548301282e-12	1.91517711814614
GM2A	2760	1.01709137271381e-11	1.96643272542981
RBM11	54033	1.04800919544513e-11	-1.67078134860975
NT5C1B-RDH14///RDH14	100526794///57665	1.05072946302908e-11	-1.27444089447089
PIK3R6	146850	1.06616016898866e-11	2.2254655280404
ZNF181	339318	1.0753017426949e-11	-1.39956624931033
VOPP1	81552	1.0823763224425e-11	-1.44940953388767
FAM124B	79843	1.09469339468394e-11	2.02216486791105
GAS7	8522	1.12730467388309e-11	1.97421363746105
GGT7	2686	1.15316185736208e-11	-1.82897593134573
MORC4	79710	1.24374226774451e-11	-2.36866969856522
KCTD3	51133	1.26478720302278e-11	2.94751437295225
NPAT	4863	1.26650251787555e-11	-1.48376185568841
MIGA1	374986	1.28757999089507e-11	-0.798448210788678
LAMB2	3913	1.29537874794777e-11	1.64669926238367
MAL	4118	1.31211896145889e-11	-4.42366418816239
		1.34830294512447e-11	2.11457916827247
DLEC1	9940	1.35322028045181e-11	-1.15259533009031
ZNF507	22847	1.36547853747889e-11	-1.49932689646152
IL21R	50615	1.38441699401407e-11	-2.23100226386228
PLAG1	5324	1.40562411444021e-11	-2.48583894006749
FEZ2	9637	1.49412208931983e-11	1.19827010298165
PPP1R14B///LIMK2	26472///3985	1.52650900862194e-11	1.14586021502026
PECR	55825	1.55128297653667e-11	-2.74036959254674
DSE	29940	1.57522493792028e-11	2.39696365291976
BAHCC1	57597	1.58938484433914e-11	1.88451038873679
SLC15A2	6565	1.59452878142911e-11	2.83322240532312
ERN1	2081	1.61992064147349e-11	-1.58865731301907
LPIN2	9663	1.62999213635205e-11	-1.42126762480416
CHD1L	9557	1.64759795226369e-11	1.49398983165249
KIF13A	63971	1.66202414433488e-11	3.36525640072393
LRRK1	79705	1.66202414433488e-11	3.10105474795894
JDP2	122953	1.67500329177792e-11	1.80741346931893
FCGBP	8857	1.68584878245953e-11	-1.49071535820437
LCK	3932	1.69455250198007e-11	-3.89233631129142
SSFA2	6744	1.71207192290778e-11	2.40959347255186
MITF	4286	1.8805243753984e-11	1.73123556338735
MARVELD1	83742	1.94627883024526e-11	1.92559347750062
ARSD	414	1.96069621691425e-11	2.43460754601153
DHRS9	10170	1.98793800956963e-11	2.18618606448863
		1.99900842175154e-11	-2.12205764828006
TCF7	6932	1.99900842175154e-11	-4.43854272928553
STK17A	9263	2.02620585179834e-11	-2.17552542011374
FBXO21	23014	2.14491802386216e-11	-1.52652330429277
MAPK13	5603	2.18813911515115e-11	-2.20886972766465
TFPI	7035	2.27804864258302e-11	4.07051634167655
MIR29A	407021	2.35529495233512e-11	-1.20122611361712
YWHAE	7531	2.4020973196195e-11	1.55460521745874
ADAP2	55803	2.4138882759419e-11	1.63952494468431
GATA2	2624	2.50208664217731e-11	2.53760983880692
CENPI	2491	2.56616553693268e-11	2.42256705032208
DLEU2	8847	2.68601800323358e-11	2.37664540788479
FOXM1	2305	2.71426409263974e-11	2.02942998757098
KIF21B	23046	2.71717587490255e-11	-1.86651338871318
SH3RF1	57630	2.79116354553577e-11	2.58744593269189
CDC14A	8556	2.80309714102402e-11	-2.0244930181565
SH3TC2	79628	2.80309714102402e-11	1.31171893518954
PAQR8	85315	2.80622796339929e-11	-1.86590382218552
SERPINA1	5265	2.81881923758358e-11	3.02712152343846
IFNG	3458	2.82433576937595e-11	-1.88063633713384
THBS1	7057	2.82481350760318e-11	4.00727822557081
CUX1	1523	2.87506619698088e-11	1.17975559928187
MFSD2A///MFSD2A	84879///84879	2.88286007440147e-11	2.15199213039585
TFRC	7037	2.8919044285864e-11	2.43385187967742
HIST2H3D///HIST2H3A///HIST2H3C	653604///333932///126961	2.8919044285864e-11	2.23681663349243
		2.89583903753102e-11	1.07679061325317
PPM1M	132160	3.03208624339221e-11	-1.48797974366098
GOLIM4	27333	3.05436575341913e-11	4.28052673292671
USP49	25862	3.06442011755803e-11	1.40153873559666
CD226	10666	3.13328876339741e-11	-4.18486166409398
NCBP2-AS2	152217	3.1388575913912e-11	-1.14576325500196
C12orf42	374470	3.15090686324642e-11	-1.97246962700799
CSF2RB	1439	3.21958094734905e-11	2.75050890755457
PLA2G4B///JMJD7///JMJD7-PLA2G4B	100137049///100137047///8681	3.30013118971791e-11	-1.11773321580621
ANKRD28	23243	3.35348706909763e-11	2.05720286436061
IL6ST	3572	3.36365753626204e-11	-3.22259040354326
DENND2D	79961	3.38587908378453e-11	-3.50247863783675
MGLL	11343	3.43492750531697e-11	2.16690575964117
CRHBP	1393	3.73190622600277e-11	1.84794201346545
SERINC5	256987	3.76710444920842e-11	-2.27743546324585
NCF2	4688	3.85727829470772e-11	3.57259535563241
GTSCR1	220158	4.04084753397044e-11	-1.22926400556281
CXXC5	51523	4.11998132412465e-11	2.03223868944794
HMOX2	3163	4.13952888428923e-11	-1.53849446176911
ATG16L1	55054	4.14907962689387e-11	-1.19267118116955
PVRIG	79037	4.15555012743588e-11	-2.80128624925027
FAM72A///FAM72D///FAM72B	729533///728833///653820	4.22095653223426e-11	3.08307949528205
MB21D2	151963	4.41779697696284e-11	-2.30983062593163
SIRPA	140885	4.4746609037491e-11	2.18164159494199
TBC1D25	4943	4.58090135537235e-11	-1.11716179772832
CFP	5199	4.70630051856316e-11	1.49582712818948
SBDS	51119	4.85020056945899e-11	-1.63384158812254
TANGO6	79613	4.97006410829584e-11	-1.41366254602399
UHRF1BP1L	23074	5.02552854960313e-11	1.23641919594329
MYBL2	4605	5.05645108034924e-11	1.92083044485299
PPARD	5467	5.09671900455969e-11	-1.54732178973612
TBC1D10C	374403	5.14769753635728e-11	-2.00032371841599
TAF3	83860	5.29975608915471e-11	-0.957247169560082
AGPAT2	10555	5.36000149884683e-11	1.6290100804663
PDZD4	57595	5.42310779052251e-11	-1.49176519241431
BACE1	23621	5.4735837180706e-11	1.66952652403144
MEIS1	4211	5.61450200636562e-11	4.48094280635648
FXYD7	53822	5.63830239850273e-11	-0.96420478992472
THAP5	168451	5.67200553907478e-11	-1.65572514182352
SLC30A4	7782	5.87077555089442e-11	-2.68933775844929
PRSS57	400668	5.93820399087304e-11	2.49862938640985
BRIP1	83990	6.10152938903577e-11	2.00878936738383
SYS1-DBNDD2///SYS1	767557///90196	6.14033145954208e-11	-1.01929695897054
PANK4	55229	6.31606394617962e-11	-0.974820208544874
SLC25A38	54977	6.47364028521962e-11	-1.23111469999416
PCGF5	84333	6.49409802306165e-11	-1.67852098456686
ANP32A-IT1	80035	6.49409802306165e-11	1.53808602565475
AGFG2	3268	6.49852321904418e-11	-0.726266688772152
LGALS2	3957	6.5888151630614e-11	2.17494955438373
TJP3	27134	6.6971441120524e-11	-0.927123737325489
KIAA0101	9768	6.79056092508914e-11	1.90511804453795
PTPRCAP	5790	6.92705730612569e-11	-2.49419840847211
IL7R	3575	7.03937401723434e-11	-6.14323615610954
TRADD	8717	7.11003721192401e-11	-1.47833418135792
ZAK	51776	7.26468167964827e-11	2.5123842669436
LY75-CD302///CD302	100526664///9936	7.31057756901427e-11	4.45902549553054
FBXO8	26269	7.40597326540885e-11	-1.27772999610872
MAGEH1	28986	7.5436051066856e-11	-1.28352670583268
KLHL36	79786	7.67187148952778e-11	-1.37579522207947
MSH5-SAPCD1///MSH5	100532732///4439	7.72422670192407e-11	1.63617885063425
GK3P///GK	2713///2710	7.77307771792226e-11	1.68322890351278
ALDH3B1	221	7.90527277743303e-11	1.63982508520465
NLRC4	58484	8.01096677166175e-11	1.85651806978347
RAB11FIP4	84440	8.02494542530163e-11	-1.8234456021735
FYN	2534	8.10888521897488e-11	-2.51644606133027
VEGFA	7422	8.25619833518925e-11	2.77873470170505
TMEM171	134285	8.25619833518925e-11	-1.14561328218191
TUBD1	51174	8.34550097988825e-11	-1.72556954492192
RASGRP3	25780	8.38787239872722e-11	2.42437975571905
CREG1	8804	8.43289122938677e-11	2.4717130074022
MGST2	4258	8.48271334674307e-11	2.99532857393964
ETF1	2107	8.50783493392213e-11	1.09350890576747
NMUR1	10316	8.82266383099081e-11	-0.965814594542039
