Gene.symbol	Gene.ID	adj.P.Val	logFC
ZDHHC5	25921	0.010251286420021	0.743706042654575
		0.0103445249790092	2.14459946532598
		0.0103445249790092	1.83542214474085
GNAI2	2771	0.0103493174600204	1.32951080580621
CDC14B	8555	0.0103518010572262	-1.22179809765964
		0.0103518010572262	-1.51551793215359
MUC12	10071	0.0103529678137966	1.24429358673856
PITPNM1	9600	0.0103529678137966	1.35125215079591
RFWD3	55159	0.0103529678137966	1.03625466213448
ENTPD1	953	0.0104064954506412	2.81181212226291
ZNF667	63934	0.0104377502121055	-2.17375739644281
		0.0104377502121055	-0.537585321661437
LOC102724238///LOC554249///GLIDR	102724238///554249///389741	0.0104782575431324	-1.22950493383252
AMT///AMT	275///275	0.0104977514149503	-1.26784478758007
ZNF334	55713	0.0105715548379227	-1.39625254081487
LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P	650293///389616///219445///79315///8587	0.0105715548379227	-0.985549131549676
PTRF	284119	0.0106891598913641	-1.46432750110294
		0.0107239389373789	-2.00385740010703
MTF1	4520	0.0108195755799098	1.69633821059412
		0.0109060189498914	-1.27547435993006
SNORA5C	677796	0.0109835125733298	-1.74375548227435
SLC2A10	81031	0.0110314592887122	-1.03874583541438
ABCB1	5243	0.0110314592887122	-2.67742258922614
		0.0110314592887122	-1.59755438174608
		0.0110406701088328	-1.22742428584281
SEPT5-GP1BB	100526833	0.011064427694599	-2.33371319151863
CSNK1G1	53944	0.011064427694599	1.09934864885327
SP3	6670	0.0110924192942252	0.907598693326148
IL17RA	23765	0.0111951526152621	2.27828335628497
		0.0112506432545468	-1.14640137339673
TCEB3	6924	0.0112506432545468	1.14729313045474
SUV39H1	6839	0.0112506432545468	1.10952221279592
ZNF592	9640	0.0113390265145799	1.0852641903433
ARPP19	10776	0.0113581654715715	1.29902897980833
MFN2	9927	0.0113894717319839	1.10767655625588
		0.0113894717319839	1.44645205760752
		0.0113894717319839	0.84059901720817
KIAA1211	57482	0.0113894717319839	-1.41170418722402
ABCA5	23461	0.0113894717319839	-2.37200374158235
UBE2NL	389898	0.0113894717319839	1.17288315135866
DYNC1I1	1780	0.0114018926757063	-0.876856764557352
PILRA	29992	0.011420705975926	1.5435998530652
		0.011420705975926	-1.71218562758301
IDH3G	3421	0.011420705975926	1.86837185015784
CLK2P1	1197	0.0114678788831057	-0.918941944958827
NCAPH	23397	0.0115161557241746	1.92106951435114
PDK1	5163	0.0115224072594914	2.09366599085621
MPEG1	219972	0.011550462736671	3.7840329351232
RASSF4	83937	0.011623937863448	2.58639464412761
NAIF1	203245	0.011640673837288	0.886214531957188
		0.011640673837288	-1.0243228353536
SCIMP	388325	0.0116475571111469	2.85512310535768
CFD	1675	0.011653589629921	2.97761620610392
RAB20	55647	0.0117043698472935	1.47357300152091
PARK2	5071	0.0117956139534439	-1.13960477573105
		0.0118373076052155	1.69512363795229
CXCL16	58191	0.0118373076052155	2.24895297576307
CYBA	1535	0.0118373076052155	1.53386244782271
		0.0118485806622093	-1.0936359076366
RECQL4	9401	0.0118771992959084	1.05713206632369
EPS8	2059	0.0120792952243909	2.33224472938889
IL1RAP	3556	0.0121259110585123	2.57145970337369
GMIP	51291	0.0124802053607484	1.13298627314951
GMFB	2764	0.0128492076443978	1.28424437796585
LINC00173	100287569	0.0128492076443978	-1.44576491942026
ING5///ING5	84289///84289	0.0128530943832254	-1.04157259857778
HIST1H2BJ	8970	0.0128530943832254	-2.36778421429363
		0.0130059680026813	-0.831123640261765
SIRPB2	284759	0.0130059680026813	2.20781330736879
ZNRF1	84937	0.0130059680026813	-1.46833043997337
HMCES	56941	0.0132460112557697	-1.30634550674216
TM2D3	80213	0.013252691525378	-1.26462166877566
		0.013252691525378	1.33055674860932
		0.0134043618664296	0.993067330872551
		0.0134470658477748	1.41322204502026
KLK10	5655	0.0134634803477419	-1.03952336641683
		0.0135113818644581	-1.40631346288758
GATAD2A	54815	0.0135234339647442	1.02720934166209
NCSTN	23385	0.0135492737564201	1.54779560726275
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11	100507170///728096///728090///728082///728075///728072///728062///728049///728042///728036///653282///643311///255313	0.0135686804282305	1.4307449433067
PPARGC1B	133522	0.0136077417687182	0.906871860698693
PRSS3P2///PRSS2///PRSS3P2///PRSS2	154754///5645///154754///5645	0.0136638416312352	-2.26302708746945
		0.0136638416312352	0.898406622471567
SULT1B1	27284	0.0138058176912553	2.49320489512647
LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10	727751///401634///388152///84559///80154	0.0138058176912553	-3.22487731340327
PIGG	54872	0.0138763908452671	-1.11678125770784
ATP6V0A2	23545	0.0139010308258243	-1.35799651704771
		0.0139010308258243	-0.734656170545915
SLC18A2	6571	0.0139010308258243	-2.96122416241846
ADRB2	154	0.0139766750071995	1.59447660333268
MYBL2	4605	0.0140676445689963	1.7148712159286
C1QA	712	0.0140676445689963	1.01815419337827
AEN	64782	0.0140817495375265	1.25534278809951
RASGRP4	115727	0.0140817495375265	1.37173601864379
JAKMIP2	9832	0.0140817495375265	-2.35228570699526
FANCL	55120	0.0140817495375265	-1.77715226150964
BUB1B	701	0.0141154516129207	1.98431445095196
CLEC12A	160364	0.0141154516129207	3.70966649817762
PPP1CA	5499	0.0141538434931177	1.05183487049592
TTLL4	9654	0.0143174314002037	1.22105270554298
ZNF770	54989	0.0143267598271958	-1.50692820644379
NECAB1	64168	0.0144230189716435	-0.857876788827286
KLHL3	26249	0.0144230189716435	-1.68140802812778
		0.0144230189716435	-1.63505239406062
TEK	7010	0.0144617417387417	-0.921253258264379
		0.0144617417387417	-1.65511980527418
		0.0145556050828088	-1.60537935792925
HMGXB4	10042	0.014769159568207	1.00989777556323
ADGRG3	222487	0.014769159568207	1.45821292727974
IFI30	10437	0.014769159568207	3.04642792566291
CD14	929	0.014769159568207	2.78991202149444
		0.0148099727554952	1.40272177398366
ZNF781	163115	0.0148213806714774	-1.21084984664199
ZNF852	285346	0.0148213806714774	-1.44840282441536
ARSB	411	0.0148213806714774	1.50620032278023
DLGAP5	9787	0.014828475512726	2.69548724317909
ESCO2	157570	0.0150884711615859	2.43267196731618
		0.0151869284376042	-1.1508773250366
TEX261	113419	0.0155335060308546	0.895294846251963
SDHAP2///SDHAP1///LOC220729	727956///255812///220729	0.0155335060308546	-1.00531638255311
		0.0155347265933379	1.6375595445317
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4	106660613///100133050///100049076///728411///653188///387036///11042///11039///653188///11042///11039	0.0155347265933379	-1.95467589851944
MMP19	4327	0.0155347265933379	1.16739025857843
		0.0155347265933379	1.2332612275281
HIBCH	26275	0.0155586595811933	-1.62432008299085
		0.0155672456071522	2.02587468876896
TLR2	7097	0.0155728254736386	2.89211021362092
CENPF	1063	0.0155873667242756	2.09530556338922
GPS1	2873	0.0155940935938982	0.800983809712092
LINC00282	283521	0.0155940935938982	-1.34902010461046
CHMP4C	92421	0.0156481959816954	-1.04200500266781
CBL	867	0.0158033225700483	1.25410475118562
VPS4A	27183	0.0158367380355913	0.780640782630227
SGSH	6448	0.0158497276587396	1.61755996608105
		0.0158916682865582	1.76149288289902
ARHGDIA	396	0.0158916682865582	1.08962473387124
		0.0158966790972494	-0.924219958462091
		0.0159261606950738	1.92520356737615
CTSH	1512	0.0160127343681417	3.02500191538725
NAAA	27163	0.0160127343681417	1.35697232513971
LSR	51599	0.0160173375695082	-1.11906166686928
ZNF816-ZNF321P///ZNF321P	100529240///399669	0.0160546704100501	-1.48330350437304
ARTN	9048	0.0160546704100501	1.04650300475801
		0.0163090491757543	-0.599637162161438
ATXN7L3B	552889	0.0163285386367247	-1.34904939024445
PKP2	5318	0.0163813499814581	-1.25422608777614
ACTN1	87	0.0163813499814581	2.10906802605278
		0.0164181978332117	-0.807176632888562
FCGR2A	2212	0.016450784168595	3.2438574492353
HGS	9146	0.0165152356995287	0.849017681788562
EFHC2	80258	0.0167111160553936	-2.03102506758235
		0.0167447759138756	-1.30505188029248
ANXA2R	389289	0.0167447759138756	-2.02994460527859
DOK2	9046	0.0168525521858731	2.13938220755131
ICAM1	3383	0.0168525521858731	1.92702715297157
REPIN1	29803	0.0168525521858731	-1.02268784258366
C1orf21	81563	0.0169831704678047	-2.58879135039706
ACIN1	22985	0.0169831704678047	0.88072086248905
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5380///5379///729453///5387///5380///5379	0.0169831704678047	-1.17139584876356
EPB41	2035	0.0170096028568824	1.71974105840245
NHLRC1	378884	0.0170112748707754	-1.06015700420409
TRAPPC12	51112	0.0171321520803908	0.895355238127452
CCNA2	890	0.0171321520803908	1.97056728521422
		0.0171462463764257	-1.01465741046454
TPTEP1	387590	0.0171462463764257	-2.57376799016928
KIF15	56992	0.0171462463764257	1.92094382636928
		0.0171462463764257	1.18475701216013
FHL1	2273	0.0173840655497778	-3.54223186370114
		0.0173871139584219	-1.77989986985441
		0.0174186424084745	-1.24127371909477
PDSS1	23590	0.0174245746625777	1.35282814183497
PRPF38A	84950	0.0174356790370444	0.835773232238891
RNF183	138065	0.0174356790370444	-0.844416563362909
CD96	10225	0.0174904872673893	5.4016852611531
		0.0175565540311155	-1.61063728122353
		0.0175565540311155	0.992491877545425
SLC52A3	113278	0.0175608183159247	0.797910604297222
WDR59	79726	0.0176607106279487	-0.805888070093137
TUBG1	7283	0.0176941969343796	2.08725689373627
TSPY10///TSPY4///TSPY3///TSPY2///TSPY1	100289087///728395///728137///64591///7258	0.0178287072060031	-1.50230060522157
		0.0178287072060031	-1.43004551566291
		0.0179488577817964	-0.919612592235291
		0.0179845811536693	-1.51837359287908
FBP1	2203	0.0179916740606289	2.10371204560539
CIT	11113	0.0179916740606289	1.69965582921422
RYR3	6263	0.0180744304295252	-1.39134727929346
		0.018198400690445	-1.62963369057957
AP2A1	160	0.018200873354601	1.43299320955131
CX3CR1	1524	0.0183377127507288	2.56611701481046
PAWR	5074	0.0184600550800131	-3.12414126168252
ASF1B	55723	0.0184600550800131	1.84381580978186
CASS4	57091	0.0184600550800131	1.39209104280654
RAB31	11031	0.0184600550800131	3.36407640545016
CHRNA5	1138	0.0184600550800131	-2.59928880501568
TEX14	56155	0.0184795387399364	0.806060543273529
		0.0184795387399364	-0.4728294097317
KCTD12	115207	0.0186383539187282	1.55242031270507
ZBED5	58486	0.0186383539187282	-1.24903769951275
PSORS1C1	170679	0.0186383539187282	-1.18733335125196
		0.0186383539187282	-0.918238108268792
KCND2	3751	0.0186458215478354	-0.634344718471895
ZNF286B///ZNF286A	729288///57335	0.0186572714810319	-1.71560702218611
CMIP	80790	0.0186581718223448	1.4860076075585
		0.0186581718223448	-1.54577991367255
		0.0186581718223448	1.41635874088546
SLC31A1	1317	0.0187028668311207	2.16533310924968
SLC35E2B	728661	0.0187172390258449	-0.994036734837256
UBTD1	80019	0.0187172390258449	0.757096230697386
IL10RA	3587	0.0187265820989175	2.77865681798284
TLR5	7100	0.0187587928094387	1.72934843846732
KCTD10	83892	0.0188236049119971	0.778141393553592
		0.0190325449587385	-1.97418160105147
CCDC171	203238	0.0190355232372804	-1.89992835331504
		0.0190355232372804	1.17374473564706
PAXIP1	22976	0.0190355232372804	1.30692207146814
C1orf145	574407	0.0190917784070408	-0.904059103641015
		0.0191684494328359	-0.898141490771406
BCL2L11	10018	0.0192843005150718	2.08237168275964
IGKC	3514	0.0192916776354556	4.03376298966487
		0.0194040583508171	2.89076956492631
SNX18	112574	0.0194040583508171	1.00605872169494
TSPYL5	85453	0.0194912600658434	-3.05024709804314
CCL3L3///CCL3L1///CCL3	414062///6349///6348	0.0195632152403033	1.88304207594641
TARBP1	6894	0.0196140889616921	-1.48947902062369
		0.0196140889616921	-1.62363057020523
		0.0196523319743167	-1.10169253575572
ZNF75A	7627	0.0196725404618189	-1.30770696421568
		0.0196725404618189	2.23613810485588
EMC3	55831	0.0196725404618189	1.18009069492075
SLC4A1	6521	0.0198543233251351	3.14527150865899
PNMA1	9240	0.0199786741129098	-1.58668486588791
CKS1B	1163	0.0199786741129098	1.70731975491519
CD180	4064	0.0199786741129098	3.50784321875931
LOC644172///MAPK8IP1	644172///9479	0.0202524534352983	-1.24160668855082
		0.0204710701105466	1.40189895565686
SLC2A9	56606	0.0205738487806939	2.08543576586046
SDHB	6390	0.020639181556104	1.41138481396814
ZNF521	25925	0.020639181556104	-3.54380649103513
		0.0207167927739973	-0.971549211047218
LRPAP1	4043	0.0207525868378725	1.79522623388823
		0.0207525868378725	-0.89066280624281
FCGR1CP///FCGR1B///FCGR1A	100132417///2210///2209	0.0207525868378725	2.71824048065229
SEC61A1	29927	0.021004244160955	0.800701063951962
FAM213A	84293	0.0210745633326524	-2.34404873943595
		0.0210745633326524	-1.22473311766847
		0.0210745633326524	-0.799326330960779
FGL2	10875	0.0210745633326524	2.74408685720016
		0.021089048290023	-1.16264662192745
CES4A	283848	0.0211078976866693	-1.13016724919183
HBEGF	1839	0.0212803344320034	3.49814643841879
		0.0214435043474912	-1.01743831359641
MRPS33	51650	0.0214462318245816	-1.58335445811029
		0.0214462318245816	-0.570679111398203
		0.0216288015673692	2.50735388343154
PRDM1	639	0.021701030005121	2.50884581914755
SNORA55	677834	0.021701030005121	1.10577896481046
		0.0218303450384173	-0.736503200460132
POFUT2	23275	0.0219108094021615	-0.786555768131537
		0.021932380099626	-0.476208036557515
GPBAR1	151306	0.021932380099626	0.810653406090688
THBS3	7059	0.021932380099626	-1.44934256205261
AASS	10157	0.021932380099626	-3.75012514108039
AURKAIP1	54998	0.0221038460989802	-1.3440647547518
REXO2	25996	0.0221451920951936	-1.64950325793072
		0.0221451920951936	-1.04213441370196
PP13439	100128046	0.0221635666880557	2.1300099344585
PTBP1	5725	0.0224194937144743	0.979098195551309
		0.022672477710078	-0.465158061327941
		0.022672477710078	2.61406541245049
LRRC4C	57689	0.022672477710078	-0.797015304961929
PROK2	60675	0.022672477710078	2.02259511516683
		0.022672477710078	1.38935910330066
		0.022754919690691	-1.35362103608186
		0.022754919690691	-1.14725903623856
CECR1	51816	0.022754919690691	2.93675783448627
CPD	1362	0.022754919690691	1.61344713088774
		0.0228681626957804	1.37286189662353
CALN1	83698	0.0229863302883733	-2.19825476133644
SERINC3	10955	0.0230220011231765	-0.708484470244768
		0.023029362846518	-1.4294338482866
		0.023029362846518	1.08519652002614
PGAM4///PGAM1	441531///5223	0.0230375569520456	0.92044423021601
PARGP1	728407	0.0230423729402473	1.24429999893366
		0.0230423729402473	-0.636552122849347
		0.0231478491139943	0.951013067738561
		0.0231993552849422	-0.522781762688399
		0.0232023269285106	-1.92621446360245
INPPL1	3636	0.0232023269285106	1.00148490203677
CXCL8	3576	0.0232023269285106	3.04987050819706
C11orf54	28970	0.0232726355769597	-1.34826612644592
ZGRF1	55345	0.0234297231791513	1.56276386674886
		0.0235318702929547	-0.925288898100815
PAQR7	164091	0.0235569700966804	-1.24384588282206
ZNF862	643641	0.0236118283771581	-0.92921831425196
ITGB7	3695	0.0236118283771581	2.36814955141699
CCDC94	55702	0.0236889010833692	0.905709189977777
C5orf15	56951	0.0236889010833692	1.25382141851895
KCTD11	147040	0.0236889010833692	-0.842820517927942
		0.0236889010833692	-2.22509819411242
		0.0236889010833692	1.65746407353137
		0.0237798125173853	-1.06620281077908
SLC6A12	6539	0.0239672500155354	0.714369588230393
ESPL1	9700	0.0240032994663944	1.53192327437843
SH3BP4	23677	0.0240032994663944	-1.20642675299722
		0.0240737179195157	1.36290961949935
AZU1	566	0.0240737179195157	2.5111867953299
ARHGEF17	9828	0.0241233396173538	-1.42456440406242
STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1	101752399///442582///442578///54441	0.0241553109765456	-1.25532961576503
GPRASP1	9737	0.0241779476241578	-1.68811799934869
		0.0241779476241578	-1.41810280223366
		0.0241779476241578	0.813289614443139
NSUN5P2///NSUN5P1///NSUN5	260294///155400///55695	0.0242731046624561	-1.13431733237745
		0.0242837168858277	-1.47457649128726
STAC	6769	0.0244641159218616	-1.47912729785392
PAQR8	85315	0.0244859634012723	-1.53576822009608
TRIM74///TRIM73///TRIM50	378108///375593///135892	0.0244859634012723	-2.65559236755098
NFAM1	150372	0.024570767254341	1.13017891619444
SCYL2	55681	0.0247641393978089	1.05622199237059
TPM3///ROS1///NTRK1	7170///6098///4914	0.0247951095551647	0.816861579013073
HIST1H2BG	8339	0.0249479516433172	-2.44894553118284
KIF5B///KIF5B	3799///3799	0.0250825817580187	0.931170050572874
		0.0252038189332372	-1.49237856133791
COL4A5	1287	0.0253145012433627	1.05656114594869
CRY1	1407	0.0254054655174021	-1.2458683799268
		0.025579125543305	2.97815030644052
		0.0256064523996728	-1.10838800030866
CNN3	1266	0.0256064523996728	-3.29023968611634
		0.0256064523996728	-0.729164560379088
LRBA	987	0.0256064523996728	-1.72982960257451
		0.0256064523996728	-0.974085096750326
GZMK	3003	0.0256163977145539	2.68191226126814
IFT88	8100	0.0256163977145539	-1.24598708366079
		0.0258182836335648	-1.53519277524052
PGAM4///PGAM1	441531///5223	0.0259709482086552	1.34277976024298
TMEM220	388335	0.0259709482086552	-1.6523864631353
ITGB2	3689	0.0259851660054505	2.33275861767451
TSPAN2	10100	0.0259851660054505	-3.28676949725605
		0.0259851660054505	-1.62726963602794
ANKRD6	22881	0.0259876150442495	-1.23783210274951
ADAM10	102	0.0259944765384966	0.962507270370267
IQGAP1	8826	0.0260183453016172	1.15513341558611
OR5B3	441608	0.0260916437213888	-0.669594965630065
BSG	682	0.0261888533855993	1.44634120454836
SNRPE	6635	0.0261888533855993	-1.75941790596749
		0.0262739935246809	0.785463902819769
		0.0263316451127535	-0.873622904579411
SF3A2	8175	0.0263316451127535	0.981585826335292
NEDD9	4739	0.0263316451127535	2.22663180599575
NPTN	27020	0.0263316451127535	0.917664935077615
		0.0264040654280499	-1.15995244588595
DSCR3	10311	0.0265173314204118	0.895326656926308
		0.0265173314204118	1.91493155342206
EGLN3	112399	0.026595873794117	-1.41090569448775
SERPINB2	5055	0.0267642356034415	3.06814714101634
GRIA4	2893	0.0267861943738025	0.65670337261683
		0.0268241027455715	-1.11091333439608
AKT3	10000	0.0268500165915022	-3.48472204052549
		0.0269380732317907	1.06615805356667
NADK	65220	0.0269380732317907	1.30708683924428
MFSD5	84975	0.0269380732317907	1.08208921362451
INSIG1	3638	0.0269380732317907	-1.69075221941291
PEAR1	375033	0.0271112141885765	-1.12138701744134
FAM21A///FAM21C	387680///253725	0.0271112141885765	0.886049076633006
		0.0271112141885765	-1.41381277127827
		0.0271851200915375	-1.32107401736879
S100PBP	64766	0.0271851200915375	-1.06429559174722
		0.0274101746295272	1.51065570119559
ARAF	369	0.0274135317449194	0.730777590014704
FAM169A	26049	0.02747346476278	-3.10596551950735
PDE8A	5151	0.02747346476278	1.44131329168203
MT1A	4489	0.0275413873740395	0.807725079397875
